num_clients,seed,client_id,classes,counts
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,4,"['a', 'b', 'e', 'l']","{'l': 24, 'a': 12, 'b': 12, 'e': 12}"
5,2,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,4,"['a', 'b', 'e', 'l']","{'l': 24, 'a': 12, 'b': 12, 'e': 12}"
5,2,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,2,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,2,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,2,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,2,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
5,2,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,3,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
5,3,4,"['a', 'b', 'e', 'l']","{'l': 24, 'a': 12, 'b': 12, 'e': 12}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,4,"['a', 'b', 'e', 'l']","{'l': 24, 'a': 12, 'b': 12, 'e': 12}"
5,3,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,4,"['a', 'b', 'e', 'l']","{'l': 24, 'a': 12, 'b': 12, 'e': 12}"
5,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
5,3,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,3,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,3,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,3,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,4,"['a', 'b', 'e', 'l']","{'l': 24, 'a': 12, 'b': 12, 'e': 12}"
5,4,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
5,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
5,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,4,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
5,4,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
5,4,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
5,4,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
10,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
10,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
10,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
10,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
10,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
10,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
10,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
10,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
10,0,8,"['a', 'b', 'e', 'l']","{'l': 12, 'a': 6, 'b': 6, 'e': 6}"
10,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
10,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
10,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
10,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
10,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
10,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
10,0,0,"['a', 'b', 'e', 'l']","{'l': 4, 'a': 2, 'b': 2, 'e': 2}"
10,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,6,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
10,0,9,"['a', 'b', 'e', 'l']","{'l': 1182, 'a': 591, 'b': 591, 'e': 591}"
10,0,3,"['a', 'b', 'e', 'l']","{'l': 6, 'a': 3, 'b': 3, 'e': 3}"
